date,vaccine,isoCode,sourceName,sourceUrl
2023-10-17,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-18,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-19,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-20,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-21,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-22,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-23,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-24,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-25,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-26,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-27,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-28,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-29,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-30,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-10-31,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-01,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-02,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-03,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-04,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-05,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-06,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-07,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-08,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-09,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-10,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-11,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-12,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-13,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-14,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-15,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-16,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-17,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-18,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-19,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-20,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-21,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-22,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-23,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-24,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-25,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-26,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-27,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-28,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-29,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-11-30,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-01,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-02,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-03,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-04,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-05,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-06,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-07,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-08,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-09,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-10,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-11,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-12,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-13,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-14,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-15,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-16,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-17,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-18,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-19,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-20,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-21,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-22,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-23,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-24,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-25,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-26,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-27,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-28,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-29,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-30,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2023-12-31,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-01,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-02,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-03,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-04,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-05,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-06,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-07,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-08,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-09,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-10,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-11,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-12,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-13,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-14,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-15,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-16,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-17,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-18,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-19,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-20,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-21,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-22,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-23,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-24,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-25,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-26,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2024-01-27,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",ARG,Ministry of Health,https://covidstats.com.ar/
2021-02-21,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-02-22,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-02-23,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-02-24,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-02-25,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-02-26,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-02-27,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-02-28,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-01,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-02,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-03,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-04,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-05,Pfizer/BioNTech,AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-03-31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
2021-04-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",AUS,Government of Australia via CovidBaseAU,https://data.who.int/dashboards/covid19/
